"Sistema","Tipo_de_Tecnologia","Hora","Pronostico_de_Generacion_MWh","Fecha"
"BCA","FOTOVOLTAICA",6,0.26,"27/jun/2020"
"BCA","FOTOVOLTAICA",7,11.78,"27/jun/2020"
"BCA","FOTOVOLTAICA",8,31.99,"27/jun/2020"
"BCA","FOTOVOLTAICA",9,38.08,"27/jun/2020"
"BCA","FOTOVOLTAICA",10,38.87,"27/jun/2020"
"BCA","FOTOVOLTAICA",11,39.15,"27/jun/2020"
"BCA","FOTOVOLTAICA",12,38.78,"27/jun/2020"
"BCA","FOTOVOLTAICA",13,38.87,"27/jun/2020"
"BCA","FOTOVOLTAICA",14,38.96,"27/jun/2020"
"BCA","FOTOVOLTAICA",15,39.03,"27/jun/2020"
"BCA","FOTOVOLTAICA",16,38.9,"27/jun/2020"
"BCA","FOTOVOLTAICA",17,38.39,"27/jun/2020"
"BCA","FOTOVOLTAICA",18,34.85,"27/jun/2020"
"BCA","FOTOVOLTAICA",19,23.18,"27/jun/2020"
"BCA","FOTOVOLTAICA",20,1.8,"27/jun/2020"
"BCA","FOTOVOLTAICA",21,0,"27/jun/2020"
"BCA","FOTOVOLTAICA",22,0,"27/jun/2020"
"BCA","FOTOVOLTAICA",23,0,"27/jun/2020"
"BCA","FOTOVOLTAICA",24,0,"27/jun/2020"
"BCS","FOTOVOLTAICA",1,0,"27/jun/2020"
"BCS","FOTOVOLTAICA",2,0,"27/jun/2020"
"BCS","FOTOVOLTAICA",3,0,"27/jun/2020"
"BCS","FOTOVOLTAICA",4,0,"27/jun/2020"
"BCS","FOTOVOLTAICA",5,0,"27/jun/2020"
"BCS","FOTOVOLTAICA",6,0.003,"27/jun/2020"
"BCS","FOTOVOLTAICA",7,0.197,"27/jun/2020"
"BCS","FOTOVOLTAICA",8,3.796,"27/jun/2020"
"BCS","FOTOVOLTAICA",9,10.548,"27/jun/2020"
"BCS","FOTOVOLTAICA",10,22.375,"27/jun/2020"
"BCS","FOTOVOLTAICA",11,37.121,"27/jun/2020"
"BCS","FOTOVOLTAICA",12,50.955,"27/jun/2020"
"BCS","FOTOVOLTAICA",13,53.179,"27/jun/2020"
"BCS","FOTOVOLTAICA",14,53.524,"27/jun/2020"
"BCS","FOTOVOLTAICA",15,52.487,"27/jun/2020"
"BCS","FOTOVOLTAICA",16,47.678,"27/jun/2020"
"BCS","FOTOVOLTAICA",17,37.171,"27/jun/2020"
"BCS","FOTOVOLTAICA",18,20.337,"27/jun/2020"
"BCS","FOTOVOLTAICA",19,6.974,"27/jun/2020"
"BCS","FOTOVOLTAICA",20,2.551,"27/jun/2020"
"BCS","FOTOVOLTAICA",21,0.009,"27/jun/2020"
"BCS","FOTOVOLTAICA",22,0,"27/jun/2020"
"BCS","FOTOVOLTAICA",23,0,"27/jun/2020"
"BCS","FOTOVOLTAICA",24,0,"27/jun/2020"
"SIN","EOLICA",1,2226.505,"27/jun/2020"
"SIN","EOLICA",2,2046.458,"27/jun/2020"
"SIN","EOLICA",3,2015.864,"27/jun/2020"
"SIN","EOLICA",4,1924.369,"27/jun/2020"
"SIN","EOLICA",5,1858.832,"27/jun/2020"
"SIN","EOLICA",6,1750.389,"27/jun/2020"
"SIN","EOLICA",7,1847.512,"27/jun/2020"
"SIN","EOLICA",8,1850.333,"27/jun/2020"
"SIN","EOLICA",9,1932.895,"27/jun/2020"
"SIN","EOLICA",10,2257.563,"27/jun/2020"
"SIN","EOLICA",11,2409.411,"27/jun/2020"
"SIN","EOLICA",12,2580.542,"27/jun/2020"
"SIN","EOLICA",13,2727.16,"27/jun/2020"
"SIN","EOLICA",14,2842.706,"27/jun/2020"
"SIN","EOLICA",15,2902.476,"27/jun/2020"
"SIN","EOLICA",16,2928.419,"27/jun/2020"
"SIN","EOLICA",17,2999.715,"27/jun/2020"
"SIN","EOLICA",18,3089.28,"27/jun/2020"
"SIN","EOLICA",19,3101.169,"27/jun/2020"
"SIN","EOLICA",20,3024.126,"27/jun/2020"
"SIN","EOLICA",21,2992.906,"27/jun/2020"
"SIN","EOLICA",22,2841.387,"27/jun/2020"
"SIN","EOLICA",23,2748.799,"27/jun/2020"
"SIN","EOLICA",24,2665.478,"27/jun/2020"
"SIN","FOTOVOLTAICA",1,0,"27/jun/2020"
"SIN","FOTOVOLTAICA",2,0,"27/jun/2020"
"SIN","FOTOVOLTAICA",3,0,"27/jun/2020"
"SIN","FOTOVOLTAICA",4,0,"27/jun/2020"
"SIN","FOTOVOLTAICA",5,0,"27/jun/2020"
"SIN","FOTOVOLTAICA",6,0,"27/jun/2020"
"SIN","FOTOVOLTAICA",7,1.137,"27/jun/2020"
"SIN","FOTOVOLTAICA",8,326.373,"27/jun/2020"
"SIN","FOTOVOLTAICA",9,1700.313,"27/jun/2020"
"SIN","FOTOVOLTAICA",10,2933.025,"27/jun/2020"
"SIN","FOTOVOLTAICA",11,3591.85,"27/jun/2020"
"SIN","FOTOVOLTAICA",12,3837.763,"27/jun/2020"
"SIN","FOTOVOLTAICA",13,3999.905,"27/jun/2020"
"SIN","FOTOVOLTAICA",14,3964.454,"27/jun/2020"
"SIN","FOTOVOLTAICA",15,3914.805,"27/jun/2020"
"SIN","FOTOVOLTAICA",16,3672.37,"27/jun/2020"
"SIN","FOTOVOLTAICA",17,3335.08,"27/jun/2020"
"SIN","FOTOVOLTAICA",18,2905.139,"27/jun/2020"
"SIN","FOTOVOLTAICA",19,2274.699,"27/jun/2020"
"SIN","FOTOVOLTAICA",20,1358.276,"27/jun/2020"
"SIN","FOTOVOLTAICA",21,321.731,"27/jun/2020"
"SIN","FOTOVOLTAICA",22,22.86,"27/jun/2020"
"SIN","FOTOVOLTAICA",23,0,"27/jun/2020"
"SIN","FOTOVOLTAICA",24,0,"27/jun/2020"
"BCA","EOLICA",1,15.5,"28/jun/2020"
"BCA","EOLICA",2,15.23,"28/jun/2020"
"BCA","EOLICA",3,15.13,"28/jun/2020"
"BCA","EOLICA",4,15.16,"28/jun/2020"
"BCA","EOLICA",5,15.23,"28/jun/2020"
"BCA","EOLICA",6,15.595,"28/jun/2020"
"BCA","EOLICA",7,15.245,"28/jun/2020"
"BCA","EOLICA",8,19.118,"28/jun/2020"
"BCA","EOLICA",9,18.367,"28/jun/2020"
"BCA","EOLICA",10,17.973,"28/jun/2020"
"BCA","EOLICA",11,18.668,"28/jun/2020"
"BCA","EOLICA",12,20.773,"28/jun/2020"
"BCA","EOLICA",13,21.982,"28/jun/2020"
"BCA","EOLICA",14,23.698,"28/jun/2020"
"BCA","EOLICA",15,21.145,"28/jun/2020"
"BCA","EOLICA",16,24.56,"28/jun/2020"
"BCA","EOLICA",17,26.12,"28/jun/2020"
"BCA","EOLICA",18,27.48,"28/jun/2020"
"BCA","EOLICA",19,26.705,"28/jun/2020"
"BCA","EOLICA",20,25.38,"28/jun/2020"
"BCA","EOLICA",21,23.82,"28/jun/2020"
"BCA","EOLICA",22,23.42,"28/jun/2020"
"BCA","EOLICA",23,21.825,"28/jun/2020"
"BCA","EOLICA",24,21.315,"28/jun/2020"
"BCA","FOTOVOLTAICA",1,0,"28/jun/2020"
"BCA","FOTOVOLTAICA",2,0,"28/jun/2020"
"BCA","FOTOVOLTAICA",3,0,"28/jun/2020"
"BCA","FOTOVOLTAICA",4,0,"28/jun/2020"
"BCA","FOTOVOLTAICA",5,0,"28/jun/2020"
"BCA","FOTOVOLTAICA",6,0.64,"28/jun/2020"
"BCA","FOTOVOLTAICA",7,11.65,"28/jun/2020"
"BCA","FOTOVOLTAICA",8,25.19,"28/jun/2020"
"BCA","FOTOVOLTAICA",9,37.52,"28/jun/2020"
"BCA","FOTOVOLTAICA",10,38.87,"28/jun/2020"
"BCA","FOTOVOLTAICA",11,39.65,"28/jun/2020"
"BCA","FOTOVOLTAICA",12,39.92,"28/jun/2020"
"BCA","FOTOVOLTAICA",13,40.03,"28/jun/2020"
"BCA","FOTOVOLTAICA",14,40.2,"28/jun/2020"
"BCA","FOTOVOLTAICA",15,40.48,"28/jun/2020"
"BCA","FOTOVOLTAICA",16,40.45,"28/jun/2020"
"BCA","FOTOVOLTAICA",17,40.18,"28/jun/2020"
"BCA","FOTOVOLTAICA",18,36.82,"28/jun/2020"
"BCA","FOTOVOLTAICA",19,17.28,"28/jun/2020"
"BCA","FOTOVOLTAICA",20,2.63,"28/jun/2020"
"BCA","FOTOVOLTAICA",21,0,"28/jun/2020"
"BCA","FOTOVOLTAICA",22,0,"28/jun/2020"
"BCA","FOTOVOLTAICA",23,0,"28/jun/2020"
"BCA","FOTOVOLTAICA",24,0,"28/jun/2020"
"BCS","FOTOVOLTAICA",1,0,"28/jun/2020"
"BCS","FOTOVOLTAICA",2,0,"28/jun/2020"
"BCS","FOTOVOLTAICA",3,0,"28/jun/2020"
"BCS","FOTOVOLTAICA",4,0,"28/jun/2020"
"BCS","FOTOVOLTAICA",5,0,"28/jun/2020"
"BCS","FOTOVOLTAICA",6,0.003,"28/jun/2020"
"BCS","FOTOVOLTAICA",7,0.203,"28/jun/2020"
"BCS","FOTOVOLTAICA",8,3.62,"28/jun/2020"
"BCS","FOTOVOLTAICA",9,15.011,"28/jun/2020"
"BCS","FOTOVOLTAICA",10,30.287,"28/jun/2020"
"BCS","FOTOVOLTAICA",11,42.254,"28/jun/2020"
"BCS","FOTOVOLTAICA",12,50.373,"28/jun/2020"
"BCS","FOTOVOLTAICA",13,53.049,"28/jun/2020"
"BCS","FOTOVOLTAICA",14,53.31,"28/jun/2020"
"BCS","FOTOVOLTAICA",15,52.211,"28/jun/2020"
"BCS","FOTOVOLTAICA",16,47.807,"28/jun/2020"
"BCS","FOTOVOLTAICA",17,37.83,"28/jun/2020"
"BCS","FOTOVOLTAICA",18,24.717,"28/jun/2020"
"BCS","FOTOVOLTAICA",19,10.342,"28/jun/2020"
"BCS","FOTOVOLTAICA",20,1.57,"28/jun/2020"
"BCS","FOTOVOLTAICA",21,0,"28/jun/2020"
"BCS","FOTOVOLTAICA",22,0,"28/jun/2020"
"BCS","FOTOVOLTAICA",23,0,"28/jun/2020"
"BCS","FOTOVOLTAICA",24,0,"28/jun/2020"
"SIN","EOLICA",1,2522.687,"28/jun/2020"
"SIN","EOLICA",2,2245.42,"28/jun/2020"
"SIN","EOLICA",3,2160.511,"28/jun/2020"
"SIN","EOLICA",4,2074.159,"28/jun/2020"
"SIN","EOLICA",5,2049.58,"28/jun/2020"
"SIN","EOLICA",6,2029.936,"28/jun/2020"
"SIN","EOLICA",7,1966.748,"28/jun/2020"
"SIN","EOLICA",8,1949.874,"28/jun/2020"
"SIN","EOLICA",9,1996.2,"28/jun/2020"
"SIN","EOLICA",10,2113.17,"28/jun/2020"
"SIN","EOLICA",11,2137.521,"28/jun/2020"
"SIN","EOLICA",12,2195.603,"28/jun/2020"
"SIN","EOLICA",13,2257.724,"28/jun/2020"
"SIN","EOLICA",14,2317.192,"28/jun/2020"
"SIN","EOLICA",15,2421.406,"28/jun/2020"
"SIN","EOLICA",16,2470.558,"28/jun/2020"
"SIN","EOLICA",17,2598.082,"28/jun/2020"
"SIN","EOLICA",18,2603.048,"28/jun/2020"
"SIN","EOLICA",19,2556.555,"28/jun/2020"
"SIN","EOLICA",20,2488.734,"28/jun/2020"
"SIN","EOLICA",21,2381.576,"28/jun/2020"
"SIN","EOLICA",22,2226.991,"28/jun/2020"
"SIN","EOLICA",23,2164.245,"28/jun/2020"
"SIN","EOLICA",24,2160.945,"28/jun/2020"
"SIN","FOTOVOLTAICA",1,0,"28/jun/2020"
"SIN","FOTOVOLTAICA",2,0,"28/jun/2020"
"SIN","FOTOVOLTAICA",3,0,"28/jun/2020"
"SIN","FOTOVOLTAICA",4,0,"28/jun/2020"
"SIN","FOTOVOLTAICA",5,0,"28/jun/2020"
"SIN","FOTOVOLTAICA",6,0,"28/jun/2020"
"SIN","FOTOVOLTAICA",7,0.652,"28/jun/2020"
"SIN","FOTOVOLTAICA",8,338.876,"28/jun/2020"
"SIN","FOTOVOLTAICA",9,1709.202,"28/jun/2020"
"SIN","FOTOVOLTAICA",10,3056.199,"28/jun/2020"
"SIN","FOTOVOLTAICA",11,3677.043,"28/jun/2020"
"SIN","FOTOVOLTAICA",12,3888.423,"28/jun/2020"
"SIN","FOTOVOLTAICA",13,3971.444,"28/jun/2020"
"SIN","FOTOVOLTAICA",14,3949.433,"28/jun/2020"
"SIN","FOTOVOLTAICA",15,3805.006,"28/jun/2020"
"SIN","FOTOVOLTAICA",16,3575.051,"28/jun/2020"
"SIN","FOTOVOLTAICA",17,3207.787,"28/jun/2020"
"SIN","FOTOVOLTAICA",18,2754.747,"28/jun/2020"
"SIN","FOTOVOLTAICA",19,2211.509,"28/jun/2020"
"SIN","FOTOVOLTAICA",20,1271.771,"28/jun/2020"
"SIN","FOTOVOLTAICA",21,320.361,"28/jun/2020"
"SIN","FOTOVOLTAICA",22,21.65,"28/jun/2020"
"SIN","FOTOVOLTAICA",23,0,"28/jun/2020"
"SIN","FOTOVOLTAICA",24,0,"28/jun/2020"
"BCA","EOLICA",1,20.895,"29/jun/2020"
"BCA","EOLICA",2,20.595,"29/jun/2020"
"BCA","EOLICA",3,20.365,"29/jun/2020"
"BCA","EOLICA",4,20.065,"29/jun/2020"
"BCA","EOLICA",5,19.565,"29/jun/2020"
"BCA","EOLICA",6,18.725,"29/jun/2020"
"BCA","EOLICA",7,17.435,"29/jun/2020"
"BCA","EOLICA",8,19.771,"29/jun/2020"
"BCA","EOLICA",9,17.83,"29/jun/2020"
"BCA","EOLICA",10,14.658,"29/jun/2020"
"BCA","EOLICA",11,11.98,"29/jun/2020"
"BCA","EOLICA",12,13.363,"29/jun/2020"
"BCA","EOLICA",13,12.726,"29/jun/2020"
"BCA","EOLICA",14,13.285,"29/jun/2020"
"BCA","EOLICA",15,15.066,"29/jun/2020"
"BCA","EOLICA",16,17.991,"29/jun/2020"
"BCA","EOLICA",17,21.761,"29/jun/2020"
"BCA","EOLICA",18,22.77,"29/jun/2020"
"BCA","EOLICA",19,24.7,"29/jun/2020"
"BCA","EOLICA",20,24.88,"29/jun/2020"
"BCA","EOLICA",21,18.55,"29/jun/2020"
"BCA","EOLICA",22,20.95,"29/jun/2020"
"BCA","EOLICA",23,19.793,"29/jun/2020"
"BCA","EOLICA",24,18.442,"29/jun/2020"
"BCA","FOTOVOLTAICA",1,0,"29/jun/2020"
"BCA","FOTOVOLTAICA",2,0,"29/jun/2020"
"BCA","FOTOVOLTAICA",3,0,"29/jun/2020"
"BCA","FOTOVOLTAICA",4,0,"29/jun/2020"
"BCA","FOTOVOLTAICA",5,0,"29/jun/2020"
"BCA","FOTOVOLTAICA",6,0.22,"29/jun/2020"
"BCA","FOTOVOLTAICA",7,13.7,"29/jun/2020"
"BCA","FOTOVOLTAICA",8,38.47,"29/jun/2020"
"BCA","FOTOVOLTAICA",9,42.3,"29/jun/2020"
"BCA","FOTOVOLTAICA",10,43.25,"29/jun/2020"
"BCA","FOTOVOLTAICA",11,43.74,"29/jun/2020"
"BCA","FOTOVOLTAICA",12,43.51,"29/jun/2020"
"BCA","FOTOVOLTAICA",13,43.55,"29/jun/2020"
"BCA","FOTOVOLTAICA",14,43.71,"29/jun/2020"
"BCA","FOTOVOLTAICA",15,43.15,"29/jun/2020"
"BCA","FOTOVOLTAICA",16,42.54,"29/jun/2020"
"BCA","FOTOVOLTAICA",17,40.89,"29/jun/2020"
"BCA","FOTOVOLTAICA",18,41.26,"29/jun/2020"
"BCA","FOTOVOLTAICA",19,27.05,"29/jun/2020"
"BCA","FOTOVOLTAICA",20,2.76,"29/jun/2020"
"BCA","FOTOVOLTAICA",21,0,"29/jun/2020"
"BCA","FOTOVOLTAICA",22,0,"29/jun/2020"
"BCA","FOTOVOLTAICA",23,0,"29/jun/2020"
"BCA","FOTOVOLTAICA",24,0,"29/jun/2020"
"BCS","FOTOVOLTAICA",1,0,"29/jun/2020"
"BCS","FOTOVOLTAICA",2,0,"29/jun/2020"
"BCS","FOTOVOLTAICA",3,0,"29/jun/2020"
"BCS","FOTOVOLTAICA",4,0,"29/jun/2020"
"BCS","FOTOVOLTAICA",5,0,"29/jun/2020"
"BCS","FOTOVOLTAICA",6,0.003,"29/jun/2020"
"BCS","FOTOVOLTAICA",7,0.203,"29/jun/2020"
"BCS","FOTOVOLTAICA",8,3.563,"29/jun/2020"
"BCS","FOTOVOLTAICA",9,14.999,"29/jun/2020"
"BCS","FOTOVOLTAICA",10,30.297,"29/jun/2020"
"BCS","FOTOVOLTAICA",11,42.268,"29/jun/2020"
"BCS","FOTOVOLTAICA",12,50.34,"29/jun/2020"
"BCS","FOTOVOLTAICA",13,53.064,"29/jun/2020"
"BCS","FOTOVOLTAICA",14,53.335,"29/jun/2020"
"BCS","FOTOVOLTAICA",15,52.231,"29/jun/2020"
"BCS","FOTOVOLTAICA",16,47.819,"29/jun/2020"
"BCS","FOTOVOLTAICA",17,37.788,"29/jun/2020"
"BCS","FOTOVOLTAICA",18,24.717,"29/jun/2020"
"BCS","FOTOVOLTAICA",19,10.342,"29/jun/2020"
"BCS","FOTOVOLTAICA",20,1.57,"29/jun/2020"
"BCS","FOTOVOLTAICA",21,0,"29/jun/2020"
"BCS","FOTOVOLTAICA",22,0,"29/jun/2020"
"BCS","FOTOVOLTAICA",23,0,"29/jun/2020"
"BCS","FOTOVOLTAICA",24,0,"29/jun/2020"
"SIN","EOLICA",1,2196.844,"29/jun/2020"
